,Symbol,Name,Exchange,MarketCap
5305,TSI,"TCW Strategic Income Fund, Inc.",NYSE,275150000.0
5306,TEL,TE Connectivity Ltd.,NYSE,31610000000.0
5307,TISI,"Team, Inc.",NYSE,540730000.0
5308,FTI,TechnipFMC plc,NYSE,9550000000.0
5309,TECK,Teck Resources Ltd,NYSE,9120000000.0
5310,TK,Teekay Corporation,NYSE,557340000.0
5311,TGP,Teekay LNG Partners L.P.,NYSE,1210000000.0
5312,TOO,Teekay Offshore Partners L.P.,NYSE,628370000.0
5313,TNK,Teekay Tankers Ltd.,NYSE,589110000.0
5314,GCI,TEGNA Inc.,NYSE,1260000000.0
5315,TGNA,TEGNA Inc.,NYSE,3430000000.0
5316,TRC,Tejon Ranch Co,NYSE,424460000.0
5317,HQH,Tekla Healthcare Investors,NYSE,817550000.0
5318,THQ,Tekla Healthcare Opportunies Fund,NYSE,728910000.0
5319,HQL,Tekla Life Sciences Investors,NYSE,366240000.0
5320,THW,Tekla World Healthcare Fund,NYSE,399260000.0
5321,TDOC,"Teladoc Health, Inc.",NYSE,5020000000.0
5322,TLRA,"Telaria, Inc.",NYSE,359590000.0
5323,TEO,Telecom Argentina Stet - France Telecom S.A.,NYSE,4280000000.0000005
5324,TDY,Teledyne Technologies Incorporated,NYSE,11900000000.0
5325,TFX,Teleflex Incorporated,NYSE,14880000000.0
5326,VIV,Telefonica Brasil S.A.,NYSE,22480000000.0
5327,TEF,Telefonica SA,NYSE,40910000000.0
5328,TDS,"Telephone and Data Systems, Inc.",NYSE,2980000000.0
5329,TU,TELUS Corporation,NYSE,21200000000.0
5330,TDF,"Templeton Dragon Fund, Inc.",NYSE,613560000.0
5331,EMF,Templeton Emerging Markets Fund,NYSE,252930000.0
5332,TEI,"Templeton Emerging Markets Income Fund, Inc.",NYSE,432950000.0
5333,GIM,"Templeton Global Income Fund, Inc.",NYSE,810230000.0
5334,TPX,"Tempur Sealy International, Inc.",NYSE,4480000000.0
5335,TS,Tenaris S.A.,NYSE,12230000000.0
5336,TME,Tencent Music Entertainment Group,NYSE,22910000000.0
5337,THC,Tenet Healthcare Corporation,NYSE,2550000000.0
5338,TNC,Tennant Company,NYSE,1270000000.0
5339,TEN,Tenneco Inc.,NYSE,1200000000.0
5340,TDC,Teradata Corporation,NYSE,3360000000.0
5341,TEX,Terex Corporation,NYSE,2069999999.9999998
5342,TX,Ternium S.A.,NYSE,3740000000.0
5343,TRNO,Terreno Realty Corporation,NYSE,3540000000.0
5344,TTI,"Tetra Technologies, Inc.",NYSE,219770000.0
5345,TEVA,Teva Pharmaceutical Industries Limited,NYSE,8770000000.0
5346,TPL,Texas Pacific Land Trust,NYSE,4710000000.0
5347,TGH,Textainer Group Holdings Limited,NYSE,610660000.0
5348,TXT,Textron Inc.,NYSE,10880000000.0
5349,AES,The AES Corporation,NYSE,11150000000.0
5350,BX,The Blackstone Group Inc.,NYSE,63430000000.0
5351,CEE,"The Central and Eastern Europe Fund, Inc.",NYSE,182010000.0
5352,SCHW,The Charles Schwab Corporation,NYSE,53570000000.0
5353,COO,"The Cooper Companies, Inc. ",NYSE,13970000000.0
5354,GDV,The Gabelli Dividend & Income Trust,NYSE,1700000000.0
5355,GRX,The Gabelli Healthcare & Wellness Trust,NYSE,191550000.0
5356,GDL,The GDL Fund,NYSE,148390000.0
5357,THG,"The Hanover Insurance Group, Inc.",NYSE,5130000000.0
5358,MSG,The Madison Square Garden Company,NYSE,6360000000.0
5359,RUBI,"The Rubicon Project, Inc.",NYSE,466320000.0
5360,TRV,"The Travelers Companies, Inc.",NYSE,33960000000.0
5361,VAM,The Vivaldi Opportunities Fund,NYSE,78720000.0
5362,TMO,Thermo Fisher Scientific Inc,NYSE,118810000000.0
5363,THR,"Thermon Group Holdings, Inc.",NYSE,780910000.0
5364,TPRE,Third Point Reinsurance Ltd.,NYSE,885820000.0
5365,TSLF,THL Credit Senior Loan Fund,NYSE,107280000.0
5366,TRI,Thomson Reuters Corp,NYSE,33150000000.0
5367,THO,"Thor Industries, Inc.",NYSE,3690000000.0
5368,TDW,Tidewater Inc.,NYSE,639810000.0
5369,TIF,Tiffany & Co.,NYSE,11900000000.0
5370,TLYS,"Tilly&#39;s, Inc.",NYSE,311740000.0
5371,TSU,TIM Participacoes S.A.,NYSE,6970000000.0
5372,TKR,Timken Company (The),NYSE,3640000000.0
5373,TMST,TimkenSteel Corporation,NYSE,265760000.0
5374,TWI,"Titan International, Inc.",NYSE,174480000.0
5375,TJX,"TJX Companies, Inc. (The)",NYSE,71450000000.0
5376,TOL,"Toll Brothers, Inc.",NYSE,5750000000.0
5377,TR,"Tootsie Roll Industries, Inc.",NYSE,1320000000.0
5378,BLD,TopBuild Corp.,NYSE,3430000000.0
5379,TTC,Toro Company (The),NYSE,7850000000.0
5380,TD,Toronto Dominion Bank (The),NYSE,104730000000.0
5381,SHLL,Tortoise Acquisition Corp.,NYSE,288350000.0
5382,NDP,"Tortoise Energy Independence Fund, Inc.",NYSE,58190000.0
5383,TYG,Tortoise Energy Infrastructure Corporation,NYSE,1010000000.0
5384,TEAF,Tortoise Essential Assets Income Term Fund,NYSE,212080000.0
5385,NTG,"Tortoise Midstream Energy Fund, Inc.",NYSE,718070000.0
5386,TTP,"Tortoise Pipeline & Energy Fund, Inc.",NYSE,126450000.0
5387,TPZ,"Tortoise Power and Energy Infrastructure Fund, Inc",NYSE,119050000.0
5388,TOT,Total S.A.,NYSE,137080000000.00002
5389,TSQ,"Townsquare Media, Inc.",NYSE,120790000.0
5390,TM,Toyota Motor Corp Ltd Ord,NYSE,196620000000.0
5391,TPGH,TPG Pace Holdings Corp.,NYSE,578810000.0
5392,TRTX,"TPG RE Finance Trust, Inc.",NYSE,1470000000.0
5393,TSLX,"TPG Specialty Lending, Inc.",NYSE,1400000000.0
5394,TAC,TransAlta Corporation,NYSE,1700000000.0
5395,TCI,"Transcontinental Realty Investors, Inc.",NYSE,265890000.0
5396,TDG,Transdigm Group Incorporated,NYSE,27940000000.0
5397,RIG,Transocean Ltd.,NYSE,2880000000.0
5398,TGS,Transportadora De Gas Sa Ord B,NYSE,1170000000.0
5399,TRU,TransUnion,NYSE,15490000000.0
5400,TREC,Trecora Resources,NYSE,216010000.0
5401,TG,Tredegar Corporation,NYSE,654720000.0
5402,THS,"Treehouse Foods, Inc.",NYSE,3050000000.0
5403,TREX,"Trex Company, Inc.",NYSE,5270000000.0
5404,TY,Tri Continental Corporation,NYSE,1460000000.0
5405,TPH,"TRI Pointe Group, Inc.",NYSE,2280000000.0
5406,TRNE,Trine Acquisition Corp.,NYSE,369930000.0
5407,TNET,"TriNet Group, Inc.",NYSE,3520000000.0
5408,TRN,"Trinity Industries, Inc.",NYSE,2460000000.0
5409,TSE,Trinseo S.A.,NYSE,1770000000.0
5410,TPVG,TriplePoint Venture Growth BDC Corp.,NYSE,411170000.0
5411,GTS,Triple-S Management Corporation,NYSE,325010000.0
5412,TRTN,Triton International Limited,NYSE,2710000000.0
5413,TGI,"Triumph Group, Inc.",NYSE,1010000000.0
5414,TROX,Tronox Holdings plc,NYSE,1200000000.0
5415,TBI,"TrueBlue, Inc.",NYSE,899970000.0
5416,TNP,Tsakos Energy Navigation Ltd,NYSE,340530000.0
5417,TUFN,Tufin Software Technologies Ltd.,NYSE,579360000.0
5418,TUP,Tupperware Brands Corporation,NYSE,795310000.0
5419,TKC,Turkcell Iletisim Hizmetleri AS,NYSE,4900000000.0
5420,TPB,"Turning Point Brands, Inc.",NYSE,417740000.0
5421,TRQ,Turquoise Hill Resources Ltd.,NYSE,915600000.0
5422,TPC,Tutor Perini Corporation,NYSE,834130000.0
5423,TWLO,Twilio Inc.,NYSE,14540000000.0
5424,TRWH,"Twin River Worldwide Holdings, Inc.",NYSE,934310000.0
5425,TWTR,"Twitter, Inc.",NYSE,23420000000.0
5426,TWO,Two Harbors Investments Corp,NYSE,3720000000.0
5427,TYL,"Tyler Technologies, Inc.",NYSE,10070000000.0
5428,TSN,"Tyson Foods, Inc.",NYSE,28620000000.0
5429,USB,U.S. Bancorp,NYSE,89410000000.0
5430,USPH,"U.S. Physical Therapy, Inc.",NYSE,1800000000.0
5431,SLCA,"U.S. Silica Holdings, Inc.",NYSE,568040000.0
5432,USX,"U.S. Xpress Enterprises, Inc.",NYSE,267779999.99999997
5433,UBER,"Uber Technologies, Inc.",NYSE,55610000000.0
5434,UI,Ubiquiti Inc.,NYSE,8860000000.0
5435,UBS,UBS AG,NYSE,43080000000.0
5436,UDR,"UDR, Inc.",NYSE,14470000000.0
5437,UGI,UGI Corporation,NYSE,10070000000.0
5438,UGP,Ultrapar Participacoes S.A.,NYSE,5230000000.0
5439,UMH,"UMH Properties, Inc.",NYSE,593940000.0
5440,UA,"Under Armour, Inc.",NYSE,8600000000.0
5441,UAA,"Under Armour, Inc.",NYSE,9500000000.0
5442,UFI,"Unifi, Inc.",NYSE,430630000.0
5443,UNF,Unifirst Corporation,NYSE,3890000000.0
5444,UN,Unilever NV,NYSE,153410000000.0
5445,UL,Unilever PLC,NYSE,155910000000.0
5446,UNP,Union Pacific Corporation,NYSE,121410000000.0
5447,UIS,Unisys Corporation,NYSE,421530000.0
5448,UNT,Unit Corporation,NYSE,148280000.0
5449,UMC,United Microelectronics Corporation,NYSE,5460000000.0
5450,UNFI,"United Natural Foods, Inc.",NYSE,400220000.0
5451,UPS,"United Parcel Service, Inc.",NYSE,99370000000.0
5452,URI,"United Rentals, Inc.",NYSE,10450000000.0
5453,USM,United States Cellular Corporation,NYSE,3170000000.0
5454,X,United States Steel Corporation,NYSE,2000000000.0
5455,UTX,United Technologies Corporation,NYSE,123350000000.0
5456,UNH,UnitedHealth Group Incorporated,NYSE,232100000000.0
5457,UTL,UNITIL Corporation,NYSE,931250000.0
5458,UNVR,Univar Solutions Inc.,NYSE,3650000000.0
5459,UVV,Universal Corporation,NYSE,1360000000.0
5460,UHT,Universal Health Realty Income Trust,NYSE,1550000000.0
5461,UHS,"Universal Health Services, Inc.",NYSE,12210000000.0
5462,UVE,UNIVERSAL INSURANCE HOLDINGS INC,NYSE,987570000.0
5463,UTI,Universal Technical Institute Inc,NYSE,145600000.0
5464,UNM,Unum Group,NYSE,5940000000.0
5465,UE,Urban Edge Properties,NYSE,2560000000.0
5466,UBA,Urstadt Biddle Properties Inc.,NYSE,941770000.0
5467,UBP,Urstadt Biddle Properties Inc.,NYSE,741700000.0
5468,USFD,US Foods Holding Corp.,NYSE,8700000000.0
5469,USAC,"USA Compression Partners, LP",NYSE,1680000000.0
5470,USNA,"USANA Health Sciences, Inc.",NYSE,1630000000.0
5471,USDP,USD Partners LP,NYSE,271140000.0
5472,BIF,"USLIFE Income Fund, Inc.",NYSE,1160000000.0
5473,VFC,V.F. Corporation,NYSE,33509999999.999996
5474,EGY,"VAALCO Energy, Inc. ",NYSE,121020000.0
5475,MTN,"Vail Resorts, Inc.",NYSE,9520000000.0
5476,VAL,Valaris plc,NYSE,967590000.0
5477,VALE,VALE S.A.,NYSE,61740000000.0
5478,VLO,Valero Energy Corporation,NYSE,41140000000.0
5479,VHI,"Valhi, Inc.",NYSE,647940000.0
5480,VMI,"Valmont Industries, Inc.",NYSE,2950000000.0
5481,VVV,Valvoline Inc.,NYSE,4040000000.0
5482,VAPO,"Vapotherm, Inc.",NYSE,168170000.0
5483,VAR,"Varian Medical Systems, Inc.",NYSE,10950000000.0
5484,VGR,Vector Group Ltd.,NYSE,1800000000.0
5485,VEC,"Vectrus, Inc.",NYSE,531130000.0
5486,VEDL,Vedanta  Limited,NYSE,7680000000.0
5487,VEEV,Veeva Systems Inc.,NYSE,21720000000.0
5488,VNTR,Venator Materials PLC,NYSE,321810000.0
5489,VTR,"Ventas, Inc.",NYSE,24590000000.0
5490,VNE,"Veoneer, Inc.",NYSE,1990000000.0
5491,VER,VEREIT Inc.,NYSE,10420000000.0
5492,VRTV,Veritiv Corporation,NYSE,228940000.0
5493,VZ,Verizon Communications Inc.,NYSE,249680000000.0
5494,VET,Vermilion Energy Inc.,NYSE,2420000000.0
5495,VRS,Verso Corporation,NYSE,491920000.0
5496,VCIF,Vertical Capital Income Fund,NYSE,106290000.0
5497,VVI,Viad Corp,NYSE,1260000000.0
5498,VICI,VICI Properties Inc.,NYSE,10910000000.0
5499,VNCE,Vince Holding Corp.,NYSE,257180000.0
5500,VIPS,Vipshop Holdings Limited,NYSE,7660000000.0
5501,ZTR,Virtus Global Dividend & Income Fund Inc.,NYSE,277950000.0
5502,VGI,Virtus Global Multi-Sector Income Fund,NYSE,146500000.0
5503,ZF,Virtus Total Return Fund Inc.,NYSE,251220000.0
5504,V,Visa Inc.,NYSE,398460000000.0
5505,VSH,"Vishay Intertechnology, Inc.",NYSE,2640000000.0
5506,VPG,"Vishay Precision Group, Inc.",NYSE,443550000.0
5507,VIST,"Vista Oil & Gas, S.A.B. de C.V.",NYSE,439390000.0
5508,VSTO,Vista Outdoor Inc.,NYSE,378860000.0
5509,VST,Vistra Energy Corp.,NYSE,13320000000.0
5510,VSI,"Vitamin Shoppe, Inc",NYSE,156410000.0
5511,VSLR,"Vivint Solar, Inc.",NYSE,808770000.0
5512,VMW,"Vmware, Inc.",NYSE,65050000000.0
5513,VOC,VOC Energy Trust,NYSE,89080000.0
5514,VCRA,"Vocera Communications, Inc.",NYSE,601530000.0
5515,VG,Vonage Holdings Corp.,NYSE,2390000000.0
5516,VNO,Vornado Realty Trust,NYSE,12270000000.0
5517,VJET,voxeljet AG,NYSE,48360000.0
5518,IAE,Voya Asia Pacific High Dividend Equity Income Fund,NYSE,99360000.0
5519,IHD,Voya Emerging Markets High Income Dividend Equity Fund,NYSE,140130000.0
5520,VOYA,"Voya Financial, Inc.",NYSE,7580000000.0
5521,IGA,Voya Global Advantage and Premium Opportunity Fund,NYSE,188720000.0
5522,IGD,Voya Global Equity Dividend and Premium Opportunity Fund,NYSE,588290000.0
5523,IDE,"Voya Infrastructure, Industrials and Materials Fund",NYSE,217660000.0
5524,IID,Voya International High Dividend Equity Income Fund,NYSE,45070000.0
5525,IRR,Voya Natural Resources Equity Income Fund,NYSE,86710000.0
5526,PPR,Voya Prime Rate Trust,NYSE,701990000.0
5527,VMC,Vulcan Materials Company,NYSE,19460000000.0
5528,WTI,"W&T Offshore, Inc.",NYSE,593710000.0
5529,WPC,W.P. Carey Inc.,NYSE,15670000000.0
5530,WRB,W.R. Berkley Corporation,NYSE,12720000000.0
5531,GRA,W.R. Grace & Co.,NYSE,4470000000.0
5532,GWW,"W.W. Grainger, Inc.",NYSE,17320000000.0
5533,WNC,Wabash National Corporation,NYSE,804870000.0
5534,WBC,Wabco Holdings Inc.,NYSE,6910000000.0
5535,WDR,"Waddell & Reed Financial, Inc.",NYSE,1160000000.0
5536,WD,"Walker & Dunlop, Inc.",NYSE,1920000000.0
5537,WMT,Walmart Inc.,NYSE,338580000000.0
5538,DIS,Walt Disney Company (The),NYSE,235800000000.0
5539,HCC,"Warrior Met Coal, Inc.",NYSE,1150000000.0
5540,WPG,Washington Prime Group Inc.,NYSE,830310000.0
5541,WRE,Washington Real Estate Investment Trust,NYSE,2410000000.0
5542,WCN,"Waste Connections, Inc.",NYSE,24080000000.0
5543,WM,"Waste Management, Inc.",NYSE,47240000000.0
5544,WAT,Waters Corporation,NYSE,14560000000.0
5545,WSO,"Watsco, Inc.",NYSE,6690000000.0
5546,WTS,"Watts Water Technologies, Inc.",NYSE,3130000000.0
5547,W,Wayfair Inc.,NYSE,10910000000.0
5548,WBS,Webster Financial Corporation,NYSE,4150000000.0000005
5549,WEC,"WEC Energy Group, Inc.",NYSE,29580000000.0
5550,WEI,Weidai Ltd.,NYSE,452270000.0
5551,WRI,Weingarten Realty Investors,NYSE,3820000000.0
5552,WMK,"Weis Markets, Inc.",NYSE,986630000.0
5553,WBT,"Welbilt, Inc.",NYSE,2590000000.0
5554,WCG,"WellCare Health Plans, Inc.",NYSE,14070000000.0
5555,WFC,Wells Fargo & Company,NYSE,227220000000.0
5556,EOD,Wells Fargo Global Dividend Opportunity Fund,NYSE,242300000.0
5557,WELL,Welltower Inc.,NYSE,35650000000.0
5558,WAIR,"Wesco Aircraft Holdings, Inc.",NYSE,1100000000.0
5559,WCC,"WESCO International, Inc.",NYSE,2140000000.0000002
5560,WST,"West Pharmaceutical Services, Inc.",NYSE,10390000000.0
5561,WAL,Western Alliance Bancorporation,NYSE,5120000000.0
5562,WEA,Western Asset Bond Fund,NYSE,171430000.0
5563,TLI,Western Asset Corporate Loan Fund Inc,NYSE,94020000.0
5564,EMD,Western Asset Emerging Markets Debt Fund Inc,NYSE,837690000.0
5565,GDO,Western Asset Global Corporate Defined Opportunity Fund Inc.,NYSE,259970000.00000003
5566,EHI,Western Asset Global High Income Fund Inc,NYSE,435770000.0
5567,HIX,Western Asset High Income Fund II Inc.,NYSE,577360000.0
5568,HIO,"Western Asset High Income Opportunity Fund, Inc.",NYSE,649980000.0
5569,HYI,Western Asset High Yield Defined Opportunity Fund Inc.,NYSE,349660000.0
5570,SBI,Western Asset Intermediate Muni Fund Inc,NYSE,128570000.0
5571,IGI,Western Asset Investment Grade Defined Opportunity Trust Inc.,NYSE,237680000.0
5572,PAI,Western Asset Investment Grade Income Fund Inc.,NYSE,155300000.0
5573,MMU,"Western Asset Managed Municipals Fund, Inc.",NYSE,586350000.0
5574,WMC,Western Asset Mortgage Capital Corporation,NYSE,523730000.0
5575,DMO,Western Asset Mortgage Defined Opportunity Fund Inc,NYSE,227680000.0
5576,MTT,Western Asset Municipal Defined Opportunity Trust Inc,NYSE,269730000.0
5577,MHF,"Western Asset Municipal High Income Fund, Inc.",NYSE,164840000.0
5578,MNP,"Western Asset Municipal Partners Fund, Inc.",NYSE,144040000.0
5579,GFY,Western Asset Variable Rate Strategic Fund Inc.,NYSE,76600000.0
5580,WIW,Western Asset/Claymore U.S Treasury Inflation Prot Secs Fd 2,NYSE,679760000.0
5581,WIA,Western Asset/Claymore U.S. Treasury Inflation Prot Secs Fd,NYSE,342550000.0
5582,WES,"Western Midstream Partners, LP",NYSE,10330000000.0
5583,WU,Western Union Company (The),NYSE,10520000000.0
5584,WAB,Westinghouse Air Brake Technologies Corporation,NYSE,13260000000.0
5585,WLK,Westlake Chemical Corporation,NYSE,8250000000.0
5586,WLKP,Westlake Chemical Partners LP,NYSE,810030000.0
5587,WBK,Westpac Banking Corporation,NYSE,68370000000.00001
5588,WRK,Westrock Company,NYSE,9780000000.0
5589,WHG,Westwood Holdings Group Inc,NYSE,254660000.0
5590,WEX,WEX Inc.,NYSE,8810000000.0
5591,WY,Weyerhaeuser Company,NYSE,21650000000.0
5592,WPM,Wheaton Precious Metals Corp.,NYSE,12290000000.0
5593,WHR,Whirlpool Corporation,NYSE,10120000000.0
5594,WTM,"White Mountains Insurance Group, Ltd.",NYSE,3420000000.0
5595,WSR,Whitestone REIT,NYSE,561270000.0
5596,WLL,Whiting Petroleum Corporation,NYSE,676520000.0
5597,WOW,"WideOpenWest, Inc.",NYSE,516130000.0
5598,WMB,"Williams Companies, Inc. (The)",NYSE,28170000000.0
5599,WSM,"Williams-Sonoma, Inc.",NYSE,5390000000.0
5600,WGO,"Winnebago Industries, Inc.",NYSE,1610000000.0
5601,WIT,Wipro Limited,NYSE,22410000000.0
5602,WNS,WNS (Holdings) Limited,NYSE,3030000000.0
5603,WWW,"Wolverine World Wide, Inc.",NYSE,2490000000.0
5604,WF,Woori Bank,NYSE,7190000000.0
5605,WK,Workiva Inc.,NYSE,1910000000.0
5606,INT,World Fuel Services Corporation,NYSE,2640000000.0
5607,WWE,"World Wrestling Entertainment, Inc.",NYSE,5380000000.0
5608,WOR,"Worthington Industries, Inc.",NYSE,1980000000.0
5609,WPP,WPP plc,NYSE,15720000000.0
5610,WPX,"WPX Energy, Inc.",NYSE,4269999999.9999995
5611,WYND,"Wyndham Destinations, Inc.",NYSE,4250000000.0
5612,WH,"Wyndham Hotels & Resorts, Inc.",NYSE,5110000000.0
5613,XYF,X Financial,NYSE,286960000.0
5614,XFLT,XAI Octagon Floating Rate & Alternative Income Term Trust,NYSE,73060000.0
5615,XHR,"Xenia Hotels & Resorts, Inc.",NYSE,2310000000.0
5616,XRX,Xerox Holdings Corporation,NYSE,6920000000.0
5617,XIN,Xinyuan Real Estate Co Ltd,NYSE,245600000.0
5618,XPO,"XPO Logistics, Inc.",NYSE,7350000000.0
5619,XYL,Xylem Inc.,NYSE,15000000000.0
5620,AUY,Yamana Gold Inc.,NYSE,3470000000.0
5621,YELP,Yelp Inc.,NYSE,2460000000.0
5622,YETI,"YETI Holdings, Inc.",NYSE,2790000000.0
5623,YEXT,"Yext, Inc.",NYSE,1790000000.0
5624,YRD,Yiren Digital Ltd.,NYSE,653130000.0
5625,YPF,YPF Sociedad Anonima,NYSE,3720000000.0
5626,YUMC,"Yum China Holdings, Inc.",NYSE,16420000000.000002
5627,YUM,"Yum! Brands, Inc.",NYSE,33200000000.000004
5628,ZAYO,"Zayo Group Holdings, Inc.",NYSE,8100000000.0
5629,ZEN,"Zendesk, Inc.",NYSE,7340000000.0
5630,ZBH,"Zimmer Biomet Holdings, Inc.",NYSE,27530000000.0
5631,ZTS,Zoetis Inc.,NYSE,59390000000.0
5632,ZTO,ZTO Express (Cayman) Inc.,NYSE,17310000000.0
5633,ZUO,"Zuora, Inc.",NYSE,1620000000.0
5634,ZYME,Zymeworks Inc.,NYSE,1220000000.0
5635,XXII,"22nd Century Group, Inc",AMEX,266410000.00000003
5636,FAX,Aberdeen Asia-Pacific Income Fund Inc,AMEX,1050000000.0
5637,IAF,Aberdeen Australia Equity Fund Inc,AMEX,118710000.0
5638,AEF,"Aberdeen Emerging Markets Equity Income Fund, Inc.",AMEX,361860000.0
5639,FCO,"Aberdeen Global Income Fund, Inc.",AMEX,72760000.0
5640,ACU,Acme United Corporation.,AMEX,67750000.0
5641,ATNM,"Actinium Pharmaceuticals, Inc.",AMEX,57260000.0
5642,AE,"Adams Resources & Energy, Inc.",AMEX,129090000.0
5643,ACY,AeroCentury Corp.,AMEX,9280000.0
5644,UAVS,"AgEagle Aerial Systems, Inc.",AMEX,6370000.0
5645,AGE,"AgeX Therapeutics, Inc.",AMEX,59080000.0
5646,AIRI,Air Industries Group,AMEX,34450000.0
5647,AXU,Alexco Resource Corp,AMEX,233910000.0
5648,ALO,Alio Gold Inc.,AMEX,51100000.0
5649,AAU,"Almaden Minerals, Ltd.",AMEX,73350000.0
5650,APT,"Alpha Pro Tech, Ltd.",AMEX,47880000.0
5651,AAMC,Altisource Asset Management Corp,AMEX,24620000.0
5652,AMBO,Ambow Education Holding Ltd.,AMEX,35460000.0
5653,DIT,AMCON Distributing Company,AMEX,43920000.0
5654,AMS,American Shared Hospital Services,AMEX,14080000.0
5655,USAS,Americas Gold and Silver Corporation,AMEX,267320000.0
5656,AMPE,"Ampio Pharmaceuticals, Inc.",AMEX,62230000.0
5657,ARMP,"Armata Pharmaceuticals, Inc.",AMEX,41530000.0
5658,AKG,Asanko Gold Inc.,AMEX,207020000.0
5659,AINC,Ashford Inc.,AMEX,55280000.0
5660,AUG,Auryn Resources Inc.,AMEX,125640000.0
5661,AWX,Avalon Holdings Corporation,AMEX,8820000.0
5662,ASM,Avino Silver,AMEX,44080000.0
5663,BTG,B2Gold Corp,AMEX,3390000000.0
5664,BTN,"Ballantyne Strong, Inc",AMEX,41810000.0
5665,BKJ,"Bancorp of New Jersey, Inc",AMEX,131509999.99999999
5666,BCV,Bancroft Fund Limited,AMEX,125500000.0
5667,BHB,"Bar Harbor Bankshares, Inc.",AMEX,389730000.0
5668,BRN,"Barnwell Industries, Inc.",AMEX,3500000.0
5669,BGSF,BG Staffing Inc,AMEX,196610000.0
5670,BIOX,Bioceres Crop Solutions Corp.,AMEX,205890000.0
5671,BPMX,BioPharmX Corporation,AMEX,4380000.0
5672,BGI,Birks Group Inc.,AMEX,17690000.0
5673,BKTI,BK Technologies Corporation,AMEX,43470000.0
5674,BDR,"Blonder Tongue Laboratories, Inc.",AMEX,6930000.0
5675,BRG,"Bluerock Residential Growth REIT, Inc.",AMEX,266040000.00000003
5676,DMF,BNY Mellon Municipal Income Inc.,AMEX,182570000.0
5677,CMCL,Caledonia Mining Corporation Plc,AMEX,79550000.0
5678,CEI,"Camber Energy, Inc.",AMEX,4280000.0
5679,CANF,Can-Fite Biopharma Ltd,AMEX,7000000.0
5680,YCBD,"cbdMD, Inc.",AMEX,105340000.0
5681,CVM,Cel-Sci Corporation,AMEX,240500000.0
5682,CET,Central Securities Corporation,AMEX,820800000.0
5683,LEU,Centrus Energy Corp.,AMEX,41420000.0
5684,CHAC,Chardan Healthcare Acquisition Corp.,AMEX,94500000.0
5685,CCF,Chase Corporation,AMEX,1060000000.0
5686,CQP,"Cheniere Energy Partners, LP",AMEX,21450000000.0
5687,LNG,"Cheniere Energy, Inc.",AMEX,16510000000.000002
5688,CVR,Chicago Rivet & Machine Co.,AMEX,24860000.0
5689,CPHI,"China Pharma Holdings, Inc.",AMEX,11700000.0
5690,CKX,"CKX Lands, Inc.",AMEX,19130000.0
5691,GLV,Clough Global Dividend and Income Fund,AMEX,91730000.0
5692,GLQ,Clough Global Equity Fund,AMEX,127680000.0
5693,GLO,Clough Global Opportunities Fund,AMEX,292600000.0
5694,COHN,Cohen & Company Inc.,AMEX,5780000.0
5695,CIX,CompX International Inc.,AMEX,192370000.0
5696,LODE,"Comstock Mining, Inc.",AMEX,10520000.0
5697,CDOR,"Condor Hospitality Trust, Inc.",AMEX,131900000.0
5698,CTO,Consolidated-Tomoka Land Co.,AMEX,313300000.0
5699,MCF,Contango Oil & Gas Company,AMEX,231830000.0
5700,CUO,Continental Materials Corporation,AMEX,17120000.0
5701,CMT,Core Molding Technologies Inc,AMEX,49200000.0
5702,CVRS,"Corindus Vascular Robotics, Inc.",AMEX,891090000.0
5703,CRMD,CorMedix Inc.,AMEX,172280000.0
5704,CRF,"Cornerstone Strategic Return Fund, Inc. (The)",AMEX,423810000.0
5705,CLM,"Cornerstone Strategic Value Fund, Inc.",AMEX,824550000.0
5706,CVU,"CPI Aerostructures, Inc.",AMEX,94480000.0
5707,CIK,"Credit Suisse Asset Management Income Fund, Inc.",AMEX,164760000.0
5708,DHY,Credit Suisse High Yield Bond Fund,AMEX,261800000.0
5709,CRHM,CRH Medical Corporation,AMEX,216100000.0
5710,CTEK,"CynergisTek, Inc.",AMEX,29580000.0
5711,DXR,Daxor Corporation,AMEX,34250000.0
5712,VCF,"Delaware Investments Colorado Municipal Income Fund, Inc",AMEX,71350000.0
5713,VFL,Delaware Investments Florida Insured Municipal Income Fund,AMEX,59820000.0
